tweet_text,label
We cannot let the coronavirus pandemic undo our work on singleuse plastics ,1
First night out with my beautiful girl since before lockdown. Well done ... excellent social distancing Red Door Chester ,2
This government have done a lot of lying since the start of this pandemic. How and why are they allowed to get away with it? ,0
"We got buy one get one free deals in the uk , Monday to Thursday before. Coronavirus now its buy one get one free with bog off virus on the side ",1
"13 Regional governors meeting in Dhuusamareeb should be discussing about the immediate pressing issues such as Covid19, security issues, swarms of locusts destroying thousands of acres of crops in their regions and inSomalia ",1
"My heart really goes out to the residents of California, not only are their wildfires starting earlier in the year and finishing later than ever before but The Coronavirus Pandemic is hitting them really hard keep safe yall ",2
The Dirtiest Player in the Game Ric Flair should NOT be on #WWE programming for two reasons. 1 He's 71 and there's a deadly pandemic2 ,0
Hes not the best person to deliver this type of ohitwillbefine message is he? He very nearly died of coronavirus ,0
The death of the bra will the great lingerie liberation of lockdown last? ,2
Have you heard the shit this ones trying the RACE CARD now London Mayor Sadiq Khan 'Racism' to Blame for COVID19 Deaths Among Minorities Via #NeonNettle,0
"Losing your sense of smell or taste is a symptom of coronavirus, UK officials admit as they urge people to selfisolate if it happens to them.WORLD HEALTH ORGANISATION. WHO.What are the symptoms of COVID19?#coronavirus disease 2019 COVID19 #COVID19 ",1
Derbyshire News Coronavirus Captain Sir Tom commemorated with bronze bust ,1
Deeply troubling news.#UnitedNations 'UNAIDS report COVID19 pandemic derails 2020 HIV targets.' ,1
The struggle to keep India's Covid19 patients breathing ,1
literally had two glasses of Prosecco and I am drunk...I darent come out of lockdown,1
"A lucid read from quanta as usual about R0, herd immunity ideally read in conjunction with a review of SIR, SEIR modelling",2
"Coronavirus is hitting people who are overweight disproportionately hard. Losing weight is no longer a health choice, it's a health necessity. Lose weight now, it could be a lifesaving decision. ",2
Your generation has come of age facing a challenge like no other generation before you. ,1
normal people lockdown feels like 10 years ago ,1
So they made up the numbers to pretend that testing was working. This is completely effing scandalous Coronavirus The inside story of how UK's 'chaotic' testing regime 'broke all the rules' ,0
"Who the hell has 'loved lockdown'?Sure, there have been amazing aspects to it, the lack of pollution being no. 1 for me, which yes I loved, having time alone sure... nice! But loving 'lockdown' that's got to be special kind of insanity that very few people have? ",0
Ghislaine Maxwells had a hell of a year hasnt she? I bet she thought the pandemic would really shift focus as well. Bless.,1
The 7 day average for new coronavirus cases in Oklahoma leading up to the June 20th rally was 281. The last seven days its 712.,1
Which is going to be quite the challenge when face a second wave of the pandemic and further employment cuts and challenges he faces in balancing the budget. But needless to say as chancellor he has had more impact than Hammond did. Its a turbulent time ahead. ,2
How #Mexico s drug #cartels are profiting from the pandemic#impunity #drugwar #lockdown ,1
Tuberculosis vaccine may be limiting COVID19 deaths dormitory screening urged Article AMP Reuters ,1
Coronavirus Keeping Wembley pitch perfect during lockdown ,1
Laurence hits some nails on the head. Woke p.c. lefties please do us a favour and go back to sleep. Self isolate and keep your virtue signalling nonsense to yourselves! The pandemic of wokism must be halted it is a terrible virus. ,0
BASED ,1
A couple of wellness pointers that will definately support serve your venture amp life ,2
so glad JLS tour has been rescheduled...wasnt too sure on being in a arena on top of people with COVID still being around. Lease we have a year to sort this shit out!!!,2
Covid tests in our house all negative!,2
"COVIDrelated fraud spike pushes banks, fintechs toinnovate ",1
"Ok, after MONTHS wrestling but not yet slaying the divorce dragon, moving house, a cancer scare but on the side, no tonsils any more, amp the trials amp tribs of lockdown, Im coming out the other side. I am pleased to see that you lovely folk are all still here. #didyamissme?",2
Luis Saez loses mounts after positive test result for #coronavirus the third wellknown rider to test positive this month after Martin Garcia and Gerard Melancon. More on #HorseRacing Planet ,1
Coronavirus gene mutation How scared should we be? Covid19 Special via ,1
we are looking at ways in which we can make sure people really do have face masks on in shops sounds a predetermined decision has been made then.,1
Covid19 test came back negative. But NHS111 medic says my symptoms are clearly covid and I might start feeling better next week. 25 false negatives is normal I miss my allotment so much already! ,0
Lockdown ,1
Grim news #pandemic #Covid19 ,0
The #Tube is safe So why is a worker dressed up like someone who tried to clean up Chernobyl #Covid19 #Coronavirus #SaturdayMorning ,1
World's most powerful passports named as US plummets in rankings via ,1
"Gov now making youth pay. Literally.Youth need busses and trains to go to school, social lives and support. This measure will negatively impact their already Covidaffected lives even more!I'd rather pay more myself but keep travel for youth free. Reverse this bad decision! ",0
How come Scotland amp Wales still print statistics on this page but we have to go searching for them anyone would think our government is afraid to tell its people the truth #COVID19,0
lockdown really taught me to appreciate the smaller things in life and to respect love and care for myself and I'm so so grateful,2
"The joy of #tory #brexit britain. The only sovereignity these people care is their own fucck the country, and fxck the people, give me the money. ",0
he tried to convince me that bill gates was solely responsible for the entire coronavirus pandemic ,1
was about to say its actually the government who think schools can control covid but I dont even think they do they just dont care x ,0
Robert Jenrick to face grilling over approval of Tory donor's 1bn property development is a wrongun everyone knows it so stop wasting time amp money on this corrupt minister during a pandemic. do your job amp #SackJenrick,0
"The climatechangedenying right is often ridiculed, correctly, for politicizing science. Yet the way the public health narrative around coronavirus has reversed itself overnight seems an awful lot like politicizing science. ",0
"people who went to the beach during lockdown or didnt wear a mask on public transport or lied about the poor using school meal vouchers for alcohol do not get to say that we beat the pandemic together. we did it, you were just there.",0
Greenpeace delivers over 28 tonnes of emergency supplies to Indigenous communities in Brazil to fight COVID19 with coalition efforts via ,1
i thought the government green carbon climate change bs wanted everyone to work from home turns out the economic model falls apart for this. ,0
The 38 most bizarre quotes from Trump's new 'interview' with Sean Hannity,1
"Tonight I went to my first pub visit since lockdown. I felt so safe. Allocated seating, table service, hand sanitiser, one in loo only, not crowded. And TWO dogs. It was really nice.",2
One thing I learned during lockdown I LOVE virtual writing groups!! I can connect and chat with other #writers without spending anything on pricey coffeeall while wearing my PJs... can they please remain a thing??,2
