tweet_text,label
4 month since begin still single person rona see zero evidence support virus # scamdemic # hoaxvirus # nomasks,1
macclesfield pool open september !,1
"massive , thank , ground staff pitches look fantastic .",2
new article censustaking time publish fintech zoom # fintech # blockchain # crypto # cryptocurrency # ico,1
anyone still doubt ? firm link gove cummings give contract without open tender,0
# entertainment go # subscribe # talk # show # legend # livestreame every # night 8 p.m. # awesome # chat goto # youtubechannel # youtube # scotland # england # ireland # wales # usa # uk # saturdayvibes#lockdown,1
gps see non pts ? bit non poorly bit scared want pain arse .,0
virus make world psychedelic ?,1
brexit domino effect four country tip follow uk eu catastrophic move,0
deadly virus world today,1
anxiety make us bad decisionmaker . well even worried everything cnn # anxiety,1
"deadly ' unknown # pneumonia ' sweep across # kazakhstan high fatality # , warn # chinese embassy",1
final instalment shakespeare . hope enjoy !,2
"orders???no need order anyone , ..... a. employer back soon cancovid compliantb. make redundantc. self employedd. sheildinge. work home",1
alan self isolation day 18 relax # animation # animate # quarantine # lockdownextension # # uklockdown # icanthearyou # stockpilinguk # socialdistancinguk # socialdistancing # stayhomesavelifes # icanthearyoualan # selfisolation 58,1
"well , tonight learn hard way drive practice 5 minute drive tofrom local tesco",0
"brace , pregnancy announcement come",1
"mampe day accelerate # cloud adoption , # signiant cmo say",1
blackburn darwen council warn people risk leicesterstyle,1
mean know global etc . ask friend obvs . partner choose drink come night think ...,1
finish 3lt bottle aperol eve . feel watershed moment,1
love trick forget busy life ... spend week stress someone time see thing go back normal make plan break work legit free time august,2
bbc news evening update 10 consider face covering shop rule,1
anyone wave upon wave upon wave joke shitpost government approach yet ? # worstgovernmentever,0
firm link gove cummings give contract without open tender,1
"exclusive chinese virologist accuse beijing coverup , flee hong kong ' know treat whistleblower ' # foxnews",1
"uk . uk.daily number associate uk deaths.48number additional death friday 10 july 2020.total number associate uk deaths.44,650.#coronavirus disease 2019 # # uk",1
sebastian please come home kid starve also lt3,0
"believe describe clinical manifestation # adult patient critical , physician maintain index suspicion patient population . 14",1
tiger king whip coffee phase seem like yearrrss ago,1
commercial arm tate gallery national gallery london prepare axe hundred employee summer bid stave financial fallout,1
"tout criticize study , white house press fda authorize hydroxychloroquine",1
cumming drive one end country infect family test eyesight premier league set bad example .,0
"read comment , sign petition . beleive , mate key , wonder many time expose take nhs worker town , mention crap take public daily basis . peace one love .",0
wonder know milfsacte song # fridayfeeling # fridayvibe # megantheestallion # # quarantine # dance # twitter # justsaying,1
check late ' ' cover video . great new song ' ghost ' # travi # aghost # wearerobot,2
miss fear brexit compare genocide,0
fun game easing mean family tell face exist,0
britain part eu vaccine scheme news times,1
trouble # tory government muck . need clear policy . know would . # ukip would scrap # bbc licence fee ...,0
# may lie dormant across world emerge environmental condition right thrive rather start # china #,1
"3of6 2 . moment sketchesglimpses nhs patient # pandemicboth parent # nurse mother fight 4 quality care 4 # elderly people . dismay feel ... #covidart , # videoart , # , #spark , # infinatepainter , #pixelmator",0
thank ! emergency food parcel distribute 800 tibetan struggle nepal .,2
sercos ceo winston churchills grandson ! serco win testandtrace contract despite 1 fine outbreak guardian,0
zach braff urge people wear mask suggest nick cordero catch someone without symptom,1
another anthem choir . bath area want sing church music choir back ? glad welcome new member happen .,2
"like enough stay away work , extent miss first 5 cobra meeting beginning .",0
bbc news uk opt eu vaccine scheme,1
hospitality operator ask assist test trace uk help stop spread . download free template make easy .,1
"temple ! ! ! ! ! hey ho , let go ! ! national archives reopen 21 july national archives",1
learn wine list tipsy talk,1
unemployed first 3 month . much stress . finally get job week ago place really like nice people . stress paaping 3 month stay . go bed unless apply job . compulsion,0
news breaking # # quarantine .... go quiet since last saturday,1
"# kind , make pub . # thankgoditsfriday southwick beer engine",2
"could airborne spread tiny particle , confirm",1
"update 10th july 2020 45 utc confirm case death country , territory , conveyance subject change # coronaviru # # # quarantine # globalemergency # healthemergency",1
# marshillblog post biden buy american # joebiden # donaldtrump # # trade # 2020election # usa,1
spend age talk benefit work home new technology . # sage say mask little assistance . completely change tack retail sandwich shop r go business ? force ppl office risk # ?,0
happy day . first meal post could toby carvery monday afternoon woop # lovemyhubby,2
yeah sound like really sensible thing # # covidiots,0
wales ease last . rush beach plenty space !,2
"' entire manufacture crisis one giant , occult ritual start finish .... distinct occult purpose initiation transformation world people new global order . ' steve barwick # plandemic # occult",1
raise money windrush community response 19 . click donate,1
"almost like govt fucking idea surely death ... check note sorry vietnam , uk govt responsible 60 k death",0
yall know shit go tonight . glad make alcohol run . # rogerstone # ghislainemaxwell # # russianbounty # fridayvibes,1
"reason quarantine people risk , know method reduce case protect economy . dad mate pub could well job 74 . pm advisor much moron ? ! # covidiot",0
